06-15-2026 05:34:45 RAM 8467/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,13%@2265,4%@2262,0%@2265,0%@2264,33%@2266,12%@2262,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@36C CPU@37.5C thermal@36.45C Tboard@35C AO@35.5C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1112mW CPU 1429mW/4112mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/529mW SYS5V 3080mW/3118mW
06-15-2026 05:34:46 RAM 8468/30991MB (lfb 2077x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2265,0%@2269,0%@2265,0%@2265,0%@2263,0%@2265,0%@2266,4%@2259] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.3C Tboard@35C AO@35.5C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1112mW CPU 1270mW/4091mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/528mW SYS5V 3080mW/3117mW
06-15-2026 05:34:46 RAM 8467/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2265,4%@2264,0%@2268,0%@2265,4%@2265,4%@2265,0%@2264,0%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37.5C thermal@36.3C Tboard@35C AO@35.5C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1112mW CPU 1111mW/4069mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/528mW SYS5V 3080mW/3117mW
06-15-2026 05:34:46 RAM 8467/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [8%@2265,4%@2265,4%@2263,0%@2265,0%@2264,0%@2263,0%@2264,0%@2267] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@36C CPU@37C thermal@36.3C Tboard@35C AO@35.5C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1112mW CPU 1111mW/4047mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/527mW SYS5V 3080mW/3117mW
06-15-2026 05:34:46 RAM 8467/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [5%@2265,9%@2268,0%@2265,0%@2264,0%@2259,0%@2269,0%@2265,4%@2261] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@36C CPU@37C thermal@36.3C Tboard@35C AO@35C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1112mW CPU 1111mW/4026mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/527mW SYS5V 3080mW/3117mW
06-15-2026 05:34:46 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2265,4%@2265,0%@2266,4%@2266,0%@2265,4%@2264,0%@2265,8%@2263] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37.5C thermal@36.3C Tboard@35C AO@35C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1112mW CPU 1111mW/4005mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/527mW SYS5V 3080mW/3116mW
06-15-2026 05:34:47 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2264,8%@2264,0%@2263,0%@2265,0%@2264,0%@2265,4%@2264,0%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37.5C thermal@36.1C Tboard@35C AO@35.5C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1112mW CPU 1111mW/3984mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/526mW SYS5V 3080mW/3116mW
06-15-2026 05:34:47 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,4%@2260,0%@2265,0%@2265,0%@2259,0%@2265,0%@2262,0%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37.5C thermal@36.1C Tboard@35C AO@35.5C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1112mW CPU 1111mW/3963mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/526mW SYS5V 3080mW/3116mW
06-15-2026 05:34:47 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [8%@2263,0%@2267,0%@2265,0%@2265,0%@2265,0%@2265,9%@2264,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1112mW CPU 1111mW/3943mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/526mW SYS5V 3080mW/3116mW
06-15-2026 05:34:47 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2265,4%@2264,0%@2263,0%@2265,0%@2264,0%@2265,9%@2265,0%@2267] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1112mW CPU 1111mW/3923mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/525mW SYS5V 3080mW/3115mW
06-15-2026 05:34:48 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2265,4%@2265,0%@2267,0%@2265,0%@2265,0%@2268,4%@2265,0%@2266] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35.5C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1112mW CPU 1111mW/3904mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/525mW SYS5V 3080mW/3115mW
06-15-2026 05:34:48 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,4%@2264,8%@2264,0%@2265,0%@2265,4%@2270,0%@2265,4%@2263] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35.5C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1112mW CPU 1111mW/3884mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/525mW SYS5V 3080mW/3115mW
06-15-2026 05:34:48 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2263,0%@2258,0%@2263,0%@2265,0%@2262,0%@2265,4%@2266,9%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41.25C PMIC@50C GPU 952mW/1111mW CPU 1111mW/3865mW SOC 2382mW/2538mW CV 158mW/158mW VDDRQ 476mW/524mW SYS5V 3080mW/3115mW
06-15-2026 05:34:48 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,0%@2264,0%@2265,4%@2265,8%@2263,4%@2265,31%@2264,4%@2273] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37.5C thermal@36.1C Tboard@35C AO@35.5C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3847mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/524mW SYS5V 3080mW/3114mW
06-15-2026 05:34:48 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [8%@2264,0%@2265,0%@2266,0%@2265,0%@2264,0%@2265,0%@2264,4%@2255] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1111mW CPU 1111mW/3829mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/524mW SYS5V 3080mW/3114mW
06-15-2026 05:34:49 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2263,0%@2264,0%@2265,0%@2266,0%@2264,0%@2265,4%@2264,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35.5C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1111mW/3810mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/523mW SYS5V 3080mW/3114mW
06-15-2026 05:34:49 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,0%@2263,8%@2264,0%@2264,4%@2265,0%@2264,0%@2268,9%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1111mW/3792mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/523mW SYS5V 3080mW/3114mW
06-15-2026 05:34:49 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,0%@2260,0%@2265,16%@2265,4%@2271,0%@2265,12%@2263,13%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35.5C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1111mW CPU 1111mW/3774mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/523mW SYS5V 3080mW/3113mW
06-15-2026 05:34:49 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [17%@2264,4%@2264,16%@2264,23%@2265,4%@2265,0%@2268,60%@2263,28%@2260] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37.5C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1745mW/3761mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/522mW SYS5V 3080mW/3113mW
06-15-2026 05:34:49 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2264,0%@2265,0%@2264,0%@2265,4%@2264,45%@2265,0%@2265,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35.5C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1745mW/3748mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/522mW SYS5V 3080mW/3113mW
06-15-2026 05:34:50 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [0%@2265,0%@2265,4%@2262,0%@2265,0%@2265,4%@2264,4%@2265,0%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1111mW CPU 1429mW/3732mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/522mW SYS5V 3080mW/3113mW
06-15-2026 05:34:50 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2265,4%@2263,0%@2265,0%@2265,0%@2265,8%@2265,0%@2265,0%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3716mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/521mW SYS5V 3080mW/3112mW
06-15-2026 05:34:50 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2263,0%@2262,0%@2267,0%@2265,0%@2266,4%@2260,4%@2263,4%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3701mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/521mW SYS5V 3080mW/3112mW
06-15-2026 05:34:50 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,0%@2266,0%@2264,4%@2265,9%@2254,14%@2265,0%@2260,0%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3685mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/521mW SYS5V 3080mW/3112mW
06-15-2026 05:34:51 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2265,0%@2264,0%@2264,0%@2263,0%@2265,4%@2267,0%@2265,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@35.5C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3670mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/521mW SYS5V 3080mW/3112mW
06-15-2026 05:34:51 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,4%@2264,8%@2264,4%@2265,4%@2264,13%@2264,4%@2264,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3654mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/520mW SYS5V 3080mW/3112mW
06-15-2026 05:34:51 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2264,0%@2262,9%@2265,4%@2265,13%@2264,9%@2263,0%@2265,0%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3639mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/520mW SYS5V 3080mW/3111mW
06-15-2026 05:34:51 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [0%@2265,4%@2262,0%@2265,0%@2265,0%@2261,0%@2265,0%@2265,0%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.25C Tboard@35C AO@35C GPU@36C Tdiode@41.25C PMIC@50C GPU 1111mW/1111mW CPU 1111mW/3624mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/520mW SYS5V 3080mW/3111mW
06-15-2026 05:34:51 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [17%@2264,0%@2265,22%@2265,4%@2266,0%@2266,9%@2265,21%@2265,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.25C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1429mW/3610mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/519mW SYS5V 3080mW/3111mW
06-15-2026 05:34:52 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2264,0%@2260,4%@2265,0%@2266,8%@2262,10%@2265,4%@2265,4%@2261] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.25C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1429mW/3597mW SOC 2540mW/2539mW CV 158mW/158mW VDDRQ 476mW/519mW SYS5V 3080mW/3111mW
06-15-2026 05:34:52 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2259,4%@2263,0%@2264,0%@2269,0%@2266,4%@2266,8%@2265,4%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.25C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3582mW SOC 2540mW/2539mW CV 158mW/158mW VDDRQ 476mW/519mW SYS5V 3080mW/3111mW
06-15-2026 05:34:52 RAM 8466/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [18%@2265,4%@2265,40%@2265,21%@2265,21%@2262,45%@2264,18%@2263,14%@2262] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@38C thermal@36.25C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 2222mW/3574mW SOC 2539mW/2539mW CV 158mW/158mW VDDRQ 634mW/520mW SYS5V 3120mW/3111mW
06-15-2026 05:34:52 RAM 8457/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2266,9%@2265,8%@2265,4%@2260,4%@2265,34%@2265,4%@2264,13%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37.5C thermal@36.25C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 2063mW/3565mW SOC 2540mW/2539mW CV 158mW/158mW VDDRQ 634mW/520mW SYS5V 3120mW/3111mW
06-15-2026 05:34:53 RAM 8456/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2265,8%@2265,8%@2264,4%@2263,4%@2265,8%@2265,0%@2262,0%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.25C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1745mW/3554mW SOC 2540mW/2539mW CV 158mW/158mW VDDRQ 476mW/520mW SYS5V 3120mW/3111mW
06-15-2026 05:34:53 RAM 8456/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2265,4%@2260,0%@2265,4%@2266,26%@2265,0%@2265,4%@2262,8%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37C thermal@36.25C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1587mW/3542mW SOC 2540mW/2539mW CV 158mW/158mW VDDRQ 476mW/520mW SYS5V 3080mW/3111mW
06-15-2026 05:34:53 RAM 8456/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2263,4%@2265,4%@2265,0%@2265,21%@2266,4%@2265,0%@2263,4%@2261] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.25C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1587mW/3530mW SOC 2540mW/2539mW CV 158mW/158mW VDDRQ 476mW/519mW SYS5V 3080mW/3110mW
06-15-2026 05:34:53 RAM 8456/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [8%@2263,4%@2259,13%@2264,4%@2265,4%@2262,9%@2265,4%@2265,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.25C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1587mW/3519mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/519mW SYS5V 3080mW/3110mW
06-15-2026 05:34:53 RAM 8456/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,0%@2265,4%@2264,8%@2265,4%@2265,5%@2262,4%@2270,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1429mW/3507mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/519mW SYS5V 3080mW/3110mW
06-15-2026 05:34:54 RAM 8456/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2264,0%@2268,4%@2257,0%@2265,9%@2265,13%@2264,4%@2265,4%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1429mW/3494mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/519mW SYS5V 3080mW/3110mW
06-15-2026 05:34:54 RAM 8456/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2264,4%@2265,8%@2264,0%@2265,4%@2265,9%@2264,4%@2265,0%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1429mW/3482mW SOC 2540mW/2539mW CV 158mW/158mW VDDRQ 476mW/518mW SYS5V 3080mW/3110mW
06-15-2026 05:34:54 RAM 8456/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2265,0%@2264,4%@2266,4%@2265,0%@2264,0%@2262,0%@2263,0%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@35.5C Tdiode@40.75C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3470mW SOC 2540mW/2539mW CV 158mW/158mW VDDRQ 476mW/518mW SYS5V 3080mW/3110mW
06-15-2026 05:34:54 RAM 8456/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2264,0%@2263,4%@2257,0%@2265,4%@2265,0%@2263,4%@2265,4%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3457mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/518mW SYS5V 3080mW/3109mW
06-15-2026 05:34:55 RAM 8456/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2265,0%@2265,0%@2270,0%@2263,4%@2265,0%@2262,4%@2265,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@35.5C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1111mW/3444mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/518mW SYS5V 3080mW/3109mW
06-15-2026 05:34:55 RAM 8456/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2265,4%@2264,0%@2264,0%@2265,8%@2264,4%@2265,4%@2265,4%@2262] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1111mW/3430mW SOC 2541mW/2539mW CV 158mW/158mW VDDRQ 476mW/517mW SYS5V 3080mW/3109mW
06-15-2026 05:34:55 RAM 8457/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [38%@2259,4%@2265,4%@2264,9%@2262,9%@2265,0%@2261,0%@2264,4%@2263] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@35.5C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1429mW/3419mW SOC 2540mW/2539mW CV 158mW/158mW VDDRQ 476mW/517mW SYS5V 3080mW/3109mW
06-15-2026 05:34:55 RAM 8459/30991MB (lfb 2077x4MB) SWAP 0/15495MB (cached 0MB) CPU [8%@2265,4%@2269,0%@2265,0%@2265,4%@2270,4%@2264,0%@2265,0%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@40.75C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3407mW SOC 2540mW/2539mW CV 158mW/158mW VDDRQ 476mW/517mW SYS5V 3080mW/3109mW
06-15-2026 05:34:55 RAM 8458/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [5%@2265,0%@2263,8%@2265,8%@2265,21%@2264,4%@2271,4%@2265,0%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@36.1C Tboard@35C AO@35C GPU@36C Tdiode@40.75C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3395mW SOC 2540mW/2539mW CV 158mW/158mW VDDRQ 476mW/517mW SYS5V 3080mW/3109mW
06-15-2026 05:34:56 RAM 8458/30991MB (lfb 2078x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2265,4%@2265,0%@2264,0%@2264,4%@2265,4%@2263,8%@2264,4%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35.5C CPU@37C thermal@35.95C Tboard@35C AO@35C GPU@36C Tdiode@41C PMIC@50C GPU 1111mW/1111mW CPU 1270mW/3383mW SOC 2540mW/2539mW CV 158mW/158mW VDDRQ 476mW/517mW SYS5V 3080mW/3108mW
